"series","timestamp","value","label"
"pressure","2022-06-15T03:31:44Z",1010.14928,""
"pressure","2022-06-15T03:51:44Z",1008.59368,""
"pressure","2022-06-15T04:11:44Z",1010.74654,""
"pressure","2022-06-15T04:31:44Z",1010.51465,""
"pressure","2022-06-15T04:51:44Z",1011.28654,""
"pressure","2022-06-15T05:11:44Z",1010.78541,""
"pressure","2022-06-15T05:31:44Z",1009.85138,""
"pressure","2022-06-15T05:51:44Z",1010.90651,""
"pressure","2022-06-15T06:11:44Z",1011.32679,""
"pressure","2022-06-15T06:31:44Z",1011.30525,""
"pressure","2022-06-15T06:51:44Z",1011.39592,""
"pressure","2022-06-15T07:11:44Z",1011.54559,""
"pressure","2022-06-15T07:31:44Z",1011.66069,""
"pressure","2022-06-15T07:51:44Z",1011.81034,""
"pressure","2022-06-15T08:11:44Z",1011.96426,""
"pressure","2022-06-15T08:31:44Z",1012.15552,""
"pressure","2022-06-15T08:51:44Z",1012.29359,""
"pressure","2022-06-15T09:11:44Z",1012.3798,""
"pressure","2022-06-15T09:31:44Z",1012.51359,""
"pressure","2022-06-15T09:51:44Z",1012.66466,""
"pressure","2022-06-15T10:11:44Z",1012.84426,""
"pressure","2022-06-15T10:31:44Z",1012.89461,""
"pressure","2022-06-15T10:51:44Z",1013.01533,""
"pressure","2022-06-15T11:11:44Z",1013.16485,""
"pressure","2022-06-15T11:31:44Z",1012.18988,""
"pressure","2022-06-15T11:51:44Z",1011.79735,""
"pressure","2022-06-15T12:11:44Z",1012.09493,""
"pressure","2022-06-15T12:31:44Z",1012.61599,""
"pressure","2022-06-15T12:51:44Z",1012.99362,""
"pressure","2022-06-15T13:11:44Z",1013.41521,""
"pressure","2022-06-15T13:31:44Z",1013.3119,""
"pressure","2022-06-15T13:51:44Z",1012.89963,""
"pressure","2022-06-15T14:11:44Z",1013.39474,""
"pressure","2022-06-15T14:31:44Z",1011.51367,""
"pressure","2022-06-15T14:51:44Z",1012.26243,""
"pressure","2022-06-15T15:11:44Z",1013.31815,""
"pressure","2022-06-15T15:31:44Z",1012.96839,""
"pressure","2022-06-15T15:51:44Z",1013.03603,""
"pressure","2022-06-15T16:11:44Z",1013.05145,""
"pressure","2022-06-15T16:31:44Z",1012.8576,""
"pressure","2022-06-15T16:51:44Z",1011.86369,""
"pressure","2022-06-15T17:11:44Z",1013.02225,""
"pressure","2022-06-15T17:31:44Z",1013.18652,""
"pressure","2022-06-15T17:51:44Z",1013.27246,""
"pressure","2022-06-15T18:11:44Z",1013.32053,""
"pressure","2022-06-15T18:31:44Z",1012.38194,""
"pressure","2022-06-15T18:51:44Z",1012.85635,""
"pressure","2022-06-15T19:11:44Z",1013.03477,""
"pressure","2022-06-15T19:31:44Z",1011.64492,""
"pressure","2022-06-15T19:51:44Z",1012.93191,""
"pressure","2022-06-15T20:11:44Z",1012.96308,""
"pressure","2022-06-15T20:31:44Z",1012.68125,""
"pressure","2022-06-15T20:51:44Z",1011.93274,""
"pressure","2022-06-15T21:11:44Z",1012.21639,""
"pressure","2022-06-15T21:31:44Z",1012.54727,""
"pressure","2022-06-15T21:51:44Z",1012.5964,""
"pressure","2022-06-15T22:11:44Z",1012.22354,""
